Unnamed: 0,施設分類,管理事務所名,管理先電話番号,緯度,経度,施設名,施設名カナ,路線種別,路線名,所在地,橋梁の種類,架設年（西暦）,橋長（m）,幅員（m）,離島架橋,長大橋,特殊橋,重要物流道路,緊急輸送道路,跨線橋,跨道橋,その他,最新点検年度,健全度Ⅰ,健全度Ⅱ,健全度Ⅲ,健全度Ⅳ,2023年点検,2024年点検,2025年点検,2026年点検,2027年点検,最新補修年度,2023年補修,2024年補修,2025年補修,2026年補修,2027年補修,対策内容,橋梁管理カルテ,橋梁管理カルテURL,geometry,bridge_id,node_type,dist_to_river,dist_to_coast,betweenness,num_buildings,num_public_facilities,num_hospitals,num_schools,num_bus_stops,num_street_connections,importance_score_base,public_access_score,traffic_proxy_score,importance_score,importance_rank,importance_category,degree,num_neighbors,component_increase,disconnected_nodes,k_hop_nodes,indirect_damage_score,narrative
83-01-001503,橋梁,防府土木建築事務所,0835-22-3485,34.14469,131.71304,蔵場2号B橋,ｸﾗﾊﾞ2ｺﾞｳBﾊｼ,一般国道,３７６号,山口市徳地上村,RC+PCボックス,不明,2.0,19.3,,,,,○,,,,2022,,○,,,,,,,○,2020.0,,,,,,,83-01-001503,https://bridge-karte.yamaguchi-infradb.jp/bridge-karte-20230630/83-01-001503_橋梁管理カルテ【蔵場2号B橋】.pdf,POINT (14662228.543634074 4048246.94415172),BR_0034,bridge,100.37047830201523,10240.873497170023,0.0004612887458383672,0,0,0,0,0,2,0.1685748993868913,0.0,100.0,20.101144939632135,496,very_low,361.0,361.0,0.0,0.0,370.0,3.010797673121364,【最低重要度】重要度が最も低いクラスの橋梁です（ランク496位、スコア20.1）。
83-01-001504,橋梁,防府土木建築事務所,0835-22-3485,34.14222,131.71397,蔵場3号B橋,ｸﾗﾊﾞ3ｺﾞｳBﾊｼ,一般国道,３７６号,山口市徳地上村,RCボックス,不明,2.3,19.1,,,,,○,,,,2022,○,,,,,,,,○,,,,,,,,83-01-001504,https://bridge-karte.yamaguchi-infradb.jp/bridge-karte-20230630/83-01-001504_橋梁管理カルテ【蔵場3号B橋】.pdf,POINT (14662332.07076051 4047914.72139771),BR_0035,bridge,164.90876811710174,9892.918780322127,0.0032595106565465595,0,0,0,0,0,2,1.1911664568776792,0.0,100.0,20.71469987412661,270,very_low,466.0,466.0,12.0,12.0,474.0,4.524128152403698,【最低重要度】重要度が最も低いクラスの橋梁です（ランク270位、スコア20.7）。 ネットワーク上で一定の交通経路が通過しています。
83-01-001505,橋梁,防府土木建築事務所,0835-22-3485,34.19304,131.7451,上角川B橋,ｶﾐﾂﾉｶﾜBﾊｼ,主要地方道,徳山徳地線,山口市徳地鯖河内,RCボックス,不明,6.4,19.0,,,,,,,,○,2018,,○,,,○,,,,,,,,,,,,,,POINT (14665797.446508907 4054752.1284108907),BR_0036,bridge,3.6590409669125883,16250.937058980127,0.0007746862059743062,0,0,0,0,0,2,0.2831039135610954,0.0,100.0,20.169862348136657,433,very_low,83.0,83.0,81.0,81.0,87.0,5.0149647976308485,【最低重要度】重要度が最も低いクラスの橋梁です（ランク433位、スコア20.2）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001506,橋梁,防府土木建築事務所,0835-22-3485,34.19341,131.72616,扇田橋,ｵｵｷﾞﾀﾞﾊｼ,主要地方道,徳山徳地線,山口市徳地串,PC床版橋,1981,13.0,10.2,,,,,,,,○,2020,,○,,,,,○,,,,,,,,,,,,POINT (14663689.055353282 4054801.9239248307),BR_0037,bridge,7.567530484332932,16384.16627302566,0.0015584288625946454,0,0,0,0,0,2,0.5695174466831074,0.0,100.0,20.341710468009865,356,very_low,178.0,178.0,50.0,50.0,184.0,4.153353582129387,【最低重要度】重要度が最も低いクラスの橋梁です（ランク356位、スコア20.3）。 ネットワーク上で一定の交通経路が通過しています。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001507,橋梁,防府土木建築事務所,0835-22-3485,34.18577,131.71645,元折橋,ﾓﾄｵﾘﾊｼ,主要地方道,徳山徳地線,山口市徳地串,RC床版橋,1955,5.5,4.6,,,,,,,,○,2020,,○,,,,,○,,,,,,,,,,,,POINT (14662608.14309768 4053773.758168419),BR_0038,bridge,14.690304942592894,15518.843537530684,0.006835794191697946,0,0,0,0,0,2,2.498095452124365,0.0,100.0,21.49885727127462,186,very_low,142.0,142.0,7.0,7.0,149.0,1.5548084129651634,【最低重要度】重要度が最も低いクラスの橋梁です（ランク186位、スコア21.5）。 ネットワーク上で一定の交通経路が通過しています。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001508,橋梁,防府土木建築事務所,0835-22-3485,34.17587,131.69541,大野橋,ｵｵﾉﾊｼ,主要地方道,徳山徳地線,山口市徳地大野,RC床版橋,1948,5.5,4.2,,,,,,,,○,2020,,,○,,,,○,,,,,,,○,,断面修復工,83-01-001508,https://bridge-karte.yamaguchi-infradb.jp/bridge-karte-20230131/83-01-001508_橋梁管理カルテ【大野橋】.pdf,POINT (14660265.98101139 4052441.5876440057),BR_0039,bridge,2.7788992911987056,14847.51400606976,0.007081240604624139,0,0,0,0,0,2,2.5877922087376386,0.0,100.0,21.552675325242582,180,very_low,139.0,139.0,1.0,1.0,148.0,1.2156664819541663,【最低重要度】重要度が最も低いクラスの橋梁です（ランク180位、スコア21.6）。 ネットワーク上で一定の交通経路が通過しています。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001509,橋梁,防府土木建築事務所,0835-22-3485,34.19028,131.72212,上串B橋,ｶﾐｸｼBﾊｼ,主要地方道,徳山徳地線,山口市徳地串,PCボックス,不明,2.8,12.0,,,,,,,,○,2018,,○,,,○,,,,,,,,,,,,,,POINT (14663239.324610475 4054380.6876864345),BR_0040,bridge,237.10965767256062,16019.425412071452,0.0007660355433409265,0,0,0,0,0,2,0.2799425865263298,0.0,100.0,20.1679655519158,434,very_low,189.0,189.0,0.0,0.0,195.0,1.567854012271894,【最低重要度】重要度が最も低いクラスの橋梁です（ランク434位、スコア20.2）。
83-01-001527,橋梁,防府土木建築事務所,0835-22-3485,34.14639,131.6193,互悦橋,ｺﾞｴﾂﾊｼ,主要地方道,防府徳地線,山口市徳地岸見,PC床版橋,1962,10.9,6.8,,,,,○,,,,2019,,○,,,,○,,,,,,,,,,,,,POINT (14651793.454567114 4048475.6051315702),BR_0041,bridge,8.630921116653951,13490.194304130759,0.00636369672879527,0,0,0,0,0,2,2.3255705790863592,0.0,100.0,21.395342347451816,193,very_low,238.0,238.0,0.0,0.0,246.0,1.9829866921667065,【最低重要度】重要度が最も低いクラスの橋梁です（ランク193位、スコア21.4）。 ネットワーク上で一定の交通経路が通過しています。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001528,橋梁,防府土木建築事務所,0835-22-3485,34.14698,131.61943,三坂橋,ﾐｻｶﾊﾞｼ,主要地方道,防府徳地線,山口市徳地岸見,RC床版橋,1956,3.0,6.4,,,,,○,,,,2019,,○,,,,○,,,,,,,,,,,,,POINT (14651807.926100913 4048554.9650178296),BR_0042,bridge,71.5902163774237,13567.061917685987,0.0010189705895915374,0,0,0,0,0,2,0.37237601430402745,0.0,100.0,20.223425608582417,405,very_low,255.0,255.0,0.0,0.0,264.0,2.1280978564029005,【最低重要度】重要度が最も低いクラスの橋梁です（ランク405位、スコア20.2）。 ネットワーク上で一定の交通経路が通過しています。 河川に近接しており、洪水リスクに留意が必要です。
83-01-001529,橋梁,防府土木建築事務所,0835-22-3485,34.15449,131.6237,大見橋,ﾀﾞｲｹﾝﾊﾞｼ,主要地方道,防府徳地線,山口市徳地岸見,PC床版橋,1976,9.8,7.8,,,,,○,,,,2019,,○,,,,○,,,,,,,,,,,,,POINT (14652283.260326603 4049565.170649246),BR_0043,bridge,9.555157341947268,14521.348015559419,0.0005247576799992622,0,0,0,0,0,2,0.19176919859078964,0.0,100.0,20.115061519154473,483,very_low,301.0,301.0,1.0,1.0,314.0,2.578882674479467,【最低重要度】重要度が最も低いクラスの橋梁です（ランク483位、スコア20.1）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001530,橋梁,防府土木建築事務所,0835-22-3485,34.15916,131.62803,岸見橋,ｷｼﾐﾊﾞｼ,主要地方道,防府徳地線,山口市徳地岸見,RC床版橋,1958,2.9,8.3,,,,,○,,,,2019,,○,,,,○,,,,,,,,,,,,,POINT (14652765.273721738 4050193.3997432664),BR_0044,bridge,42.81649327473737,15115.482997579686,0.0004372365836338316,0,0,0,0,0,2,0.15978519692775633,0.0,100.0,20.095871118156655,501,very_low,288.0,288.0,0.0,0.0,303.0,2.4241772252769147,【最低重要度】重要度が最も低いクラスの橋梁です（ランク501位、スコア20.1）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001531,橋梁,防府土木建築事務所,0835-22-3485,34.16008,131.6284,西大津橋,ﾆｼｵｵﾂﾊﾞｼ,主要地方道,防府徳地線,山口市徳地岸見,RCT桁橋,1958,6.3,8.2,,,,,○,,,,2019,,○,,,,○,,,,2017.0,,,,,,,,,POINT (14652806.46193333 4050317.1663166024),BR_0045,bridge,7.778529523179382,15237.095690936625,0.0002263005966928277,0,0,0,0,0,2,0.08270004560669236,0.0,100.0,20.049620027364014,568,very_low,280.0,280.0,0.0,0.0,294.0,2.354012271894175,【最低重要度】重要度が最も低いクラスの橋梁です（ランク568位、スコア20.0）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001532,橋梁,防府土木建築事務所,0835-22-3485,34.16497,131.63099,第一和田橋,ﾀﾞｲｲﾁﾜﾀﾞﾊｼ,主要地方道,防府徳地線,山口市徳地岸見,RC床版橋,1959,3.5,24.5,,,,,○,,,,2019,,○,,,,○,,,,,,,,,,,,,POINT (14653094.779414486 4050975.0351946554),BR_0046,bridge,119.57987442970604,15776.1853464426,0.002155841041768498,0,0,0,0,0,2,0.7878377480243054,0.0,100.0,20.472702648814582,328,very_low,280.0,280.0,0.0,0.0,300.0,2.375288867638856,【最低重要度】重要度が最も低いクラスの橋梁です（ランク328位、スコア20.5）。 ネットワーク上で一定の交通経路が通過しています。
83-01-001533,橋梁,防府土木建築事務所,0835-22-3485,34.17074,131.63199,蜂ケ尻橋,ﾊﾁｶﾞｼﾘﾊﾞｼ,主要地方道,防府徳地線,山口市徳地伊賀地,RCT桁橋,1967,14.6,7.9,,,,,○,,,,2019,○,,,,,○,,,,2017.0,,,,,,,,,POINT (14653206.09890528 4051751.342577067),BR_0047,bridge,2.303286458314683,16473.7540522486,0.011978419455690715,0,0,0,0,0,2,4.377433598314102,0.0,100.0,22.62646015898846,123,very_low,296.0,296.0,0.0,0.0,322.0,2.5298031715674556,【最低重要度】重要度が最も低いクラスの橋梁です（ランク123位、スコア22.6）。 この橋梁は、多数の交通経路が通過する重要な結節点であり、通行不能になると広範囲に影響が及びます。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001534,橋梁,防府土木建築事務所,0835-22-3485,34.17151,131.63273,二の宮2号橋,ﾆﾉﾐﾔ2ｺﾞｳﾊｼ,主要地方道,防府徳地線,山口市徳地伊賀地,ﾎﾞｯｸｽｶﾙﾊﾞｰﾄ,不明,4.0,7.0,,,,,○,,,,2018,,○,,,○,,,,,,,,,,,,,,POINT (14653288.475328466 4051854.943936275),BR_0048,bridge,29.715034497846066,16546.423738931935,0.0005010744159880477,0,0,0,0,0,2,0.1831143075190647,0.0,100.0,20.10986858451144,487,very_low,280.0,280.0,0.0,0.0,306.0,2.3965654633835367,【最低重要度】重要度が最も低いクラスの橋梁です（ランク487位、スコア20.1）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001535,橋梁,防府土木建築事務所,0835-22-3485,34.19519,131.663,才谷B橋①,ｻｲﾀﾆBﾊｼ,一般国道,４８９号,山口市徳地堀,RCボックス,不明,2.4,13.1,,,,,○,,,,2018,,○,,,○,,,,,,,,○,,,断面修復工,,https://bridge-karte.yamaguchi-infradb.jp/bridge-karte-20230131/83-01-001535_橋梁管理カルテ【才谷B橋①】.pdf,POINT (14656658.116314778 4055041.4837754928),BR_0049,bridge,477.3600062149233,18699.18530980339,0.039190010236924866,0,0,0,0,0,2,14.3217281849224,0.0,100.0,28.593036910953437,41,very_low,544.0,544.0,25.0,25.0,556.0,5.883892505464247,【最低重要度】重要度が最も低いクラスの橋梁です（ランク41位、スコア28.6）。 この橋梁は、多数の交通経路が通過する重要な結節点であり、通行不能になると広範囲に影響が及びます。
83-01-001536,橋梁,防府土木建築事務所,0835-22-3485,34.20495,131.67084,射場谷川橋,ｻｲﾀﾆｶﾞﾜﾊﾞｼ,一般国道,４８９号,山口市徳地小古祖,鋼H桁橋,1971,8.3,9.1,,,,,○,,,,2020,,,○,,,,○,,,2022.0,○,○,,,,塗装塗替工,83-01-001536,https://bridge-karte.yamaguchi-infradb.jp/bridge-karte-20230131/83-01-001536_橋梁管理カルテ【射場谷川橋】.pdf,POINT (14657530.861122597 4056355.1153230746),BR_0050,bridge,0.7986571561405614,19502.50181064754,0.003198808458835573,0,0,0,0,0,2,1.1689832430793565,0.0,100.0,20.701389945847612,273,very_low,313.0,313.0,0.0,0.0,325.0,2.6217228464419478,【最低重要度】重要度が最も低いクラスの橋梁です（ランク273位、スコア20.7）。 ネットワーク上で一定の交通経路が通過しています。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001537,橋梁,防府土木建築事務所,0835-22-3485,34.20625,131.67174,第1小古祖橋,ﾀﾞｲ1ｵｺﾞｿﾊﾞｼ,一般国道,４８９号,山口市徳地小古祖,RCボックス,1971,2.4,12.6,,,,,○,,,,2021,○,,,,,,,○,,2020.0,,,,,,,83-01-001537,https://bridge-karte.yamaguchi-infradb.jp/bridge-karte-20230131/83-01-001537_橋梁管理カルテ【第1小古祖橋】.pdf,POINT (14657631.048664313 4056530.098216268),BR_0051,bridge,30.224926748123025,19622.943650541318,0.0010021857217954275,0,0,0,0,0,2,0.36624209617687037,0.0,100.0,20.219745257706123,410,very_low,321.0,321.0,0.0,0.0,333.0,2.6883417005339076,【最低重要度】重要度が最も低いクラスの橋梁です（ランク410位、スコア20.2）。 ネットワーク上で一定の交通経路が通過しています。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001538,橋梁,防府土木建築事務所,0835-22-3485,34.20808,131.67287,新写川橋,ｼﾝｼｬｶﾜﾊﾞｼ,一般国道,４８９号,山口市徳地小古祖,鋼H桁橋,1972,14.4,9.35,,,,,○,,,,2019,,○,,,,○,,,,,,,,,,,,,POINT (14657756.839688908 4056776.4248625813),BR_0052,bridge,4.305529220978288,19800.60275962956,0.0025408047514087297,0,0,0,0,0,2,0.9285201713560582,0.0,100.0,20.557112102813633,299,very_low,323.0,323.0,17.0,17.0,333.0,3.608118383514875,【最低重要度】重要度が最も低いクラスの橋梁です（ランク299位、スコア20.6）。 ネットワーク上で一定の交通経路が通過しています。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001539,橋梁,防府土木建築事務所,0835-22-3485,34.21514,131.66907,横野橋,ﾖｺﾉﾊﾞｼ,一般国道,４８９号,山口市徳地八坂,RC床版橋,1976,3.6,10.0,,,,,○,,,,2020,,○,,,,,○,,,,,,,,,,,,POINT (14657333.825623894 4057726.7843428403),BR_0053,bridge,38.152822751976096,20840.592720487664,0.0007365605776945707,0,0,0,0,0,2,0.26917115667226715,0.0,100.0,20.16150269400336,441,very_low,196.0,196.0,0.0,0.0,205.0,1.636783807474699,【最低重要度】重要度が最も低いクラスの橋梁です（ランク441位、スコア20.2）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001540,橋梁,防府土木建築事務所,0835-22-3485,34.23045,131.66282,新三谷川橋,ｼﾝﾐﾀﾆｶﾞﾜﾊﾞｼ,一般国道,４８９号,山口市徳地八坂,鋼H桁橋,1972,38.8,8.3,,,,,○,,,,2019,,○,,,,○,,,,2017.0,,,,,,,,,POINT (14656638.078806436 4059787.964994945),BR_0054,bridge,19.956225439028117,23011.01579590256,0.0034203318239248923,0,0,0,0,0,2,1.2499374812190887,0.0,100.0,20.74996248873145,262,very_low,379.0,379.0,0.0,0.0,394.0,3.1819666905729544,【最低重要度】重要度が最も低いクラスの橋梁です（ランク262位、スコア20.7）。 ネットワーク上で一定の交通経路が通過しています。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001541,橋梁,防府土木建築事務所,0835-22-3485,34.23045,131.66288,新三谷川橋側道橋,ｼﾝﾐﾀﾆｶﾞﾜﾊﾞｼｿｸﾄﾞｳｷｮｳ,一般国道,４８９号,山口市徳地八坂,PCT桁橋,1982,38.8,3.3,,,,,○,,,,2019,,○,,,,○,,,,,,,,,,,,,POINT (14656644.757975882 4059787.964994945),BR_0055,bridge,20.02748440334173,23008.476272757536,0.007452241517647167,0,0,0,0,0,2,2.7233720210559214,0.0,100.0,21.634023212633554,174,very_low,379.0,379.0,0.0,0.0,394.0,3.1819666905729544,【最低重要度】重要度が最も低いクラスの橋梁です（ランク174位、スコア21.6）。 ネットワーク上で一定の交通経路が通過しています。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001542,橋梁,防府土木建築事務所,0835-22-3485,34.23948,131.65206,岩崎橋,ｲﾜｻｷﾊﾞｼ,一般国道,４８９号,山口市徳地船路,PC床版橋,1977,15.3,8.6,,,,,○,,,,2019,,○,,,,○,,,,,,,,,,,,,POINT (14655440.2810855 4061003.84684089),BR_0056,bridge,2.858284332042788,24599.556327134414,9.222454833027455e-08,0,0,0,0,0,2,3.370284685251136e-05,0.0,100.0,20.000020221708112,719,very_low,404.0,404.0,0.0,0.0,422.0,3.400788907482668,【最低重要度】重要度が最も低いクラスの橋梁です（ランク719位、スコア20.0）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
